c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
8429;5717;1513;-3093;-6882;-8874;-8533;-5959;-1823;2793;6677;8808;8631;6196;2125;-2488;-6462;-8732;-8721;-6416;-2436;2188;6234;8651;8794;6636;2739;-1884;-6000;-8556;-8860;-6846;-3034;1568;5768;8444;8920;7042;3336;-1265;-5513;-8335;-8958;-7241;-3620;944;5268;8204;8993;7423
3909;-634;-5004;-8070;-9015;-7598;-4190;317;4742;7921;9027;7762;4467;-2;-4469;-7768;-9024;-7922;-4736;-314;4193;7601;9016;8066;5004;628;-3914;-7421;-8999;-8198;-5267;-939;3623;7243;8961;8328;5516;1256;-3336;-7046;-8919;-8446;-5760;-1570;3044;6843;8868;8547;6004;1874
-2740;-6638;-8796;-8648;-6234;-2182;2438;6421;8721;8732;6457;2488;-2133;-6197;-8632;-8808;-6674;-2788;1825;5963;8535;8873;6880;3088;-1516;-5724;-8425;-8927;-7078;-3385;1206;5474;8311;8966;7272;3672;-892;-5219;-8183;-8997;-7454;-3961;581;4957;8046;9017;7627;4240;-264;-4693
-7896;-9026;-7793;-4514;-53;4422;7737;9026;7945;4786;368;-4145;-7570;-9013;-8090;-5051;-680;3859;7397;8985;8229;5304;1001;-3578;-7206;-8955;-8350;-5559;-1310;3282;7016;8906;8467;5803;1621;-2986;-6813;-8853;-8566;-6046;-1926;2685;6602;8784;8662;6275;2233;-2381;-6385;-8704
-8748;-6494;-2543;2083;6152;8619;8817;6713;2839;-1769;-5922;-8518;-8880;-6919;-3138;1462;5679;8407;8933;7114;3436;-1154;-5427;-8291;-8971;-7305;-3723;836;5177;8156;9002;7487;4005;-518;-4918;-8015;-9024;-7652;-4292;209;4646;7869;9026;7822;4559;110;-4375;-7708;-9025;-7971
-4831;-426;4099;7537;9012;8112;5097;737;-3811;-7363;-8984;-8248;-5352;-1050;3522;7175;8948;8369;5605;1363;-3232;-6978;-8900;-8484;-5847;-1673;2933;6777;8840;8585;6086;1981;-2634;-6563;-8772;-8678;-6313;-2289;2332;6342;8693;8757;6537;2591;-2024;-6116;-8598;-8834;-6745;-2895
1717;5880;8499;8891;6953;3191;-1409;-5634;-8389;-8940;-7148;-3487;1099;5382;8270;8976;7339;3771;-780;-5133;-8131;-9009;-7514;-4057;465;4870;7990;9026;7683;4338;-154;-4597;-7843;-9026;-7849;-4608;-164;4325;7680;9023;7996;4880;477;-4046;-7508;-9007;-8138;-5141;-794;3764
7328;8979;8270;5396;1109;-3476;-7139;-8941;-8391;-5645;-1421;3183;6942;8891;8502;5889;1728;-2881;-6740;-8829;-8601;-6128;-2033;2579;6526;8759;8691;6354;2341;-2276;-6307;-8672;-8778;-6567;-2650;1975;6072;8584;8843;6782;2948;-1665;-5835;-8482;-8899;-6990;-3241;1353;5592;8369
8945;7187;3530;-1035;-5347;-8240;-8986;-7369;-3822;725;5086;8110;9009;7548;4104;-410;-4822;-7966;-9025;-7714;-4386;98;4552;7813;9028;7873;4658;218;-4276;-7652;-9019;-8024;-4923;-535;3998;7478;9001;8165;5182;851;-3713;-7298;-8970;-8295;-5438;-1165;3426;7105;8934;8410
5690;1471;-3125;-6911;-8878;-8523;-5929;-1784;2831;6702;8816;8621;6165;2089;-2526;-6490;-8742;-8710;-6390;-2397;2225;6265;8659;8787;6611;2697;-1917;-6033;-8567;-8852;-6821;-2996;1605;5800;8456;8914;7019;3296;-1299;-5549;-8345;-8957;-7215;-3585;982;5302;8217;8991;7401;3872
-671;-5039;-8086;-9012;-7579;-4152;354;4777;7938;9027;7743;4433;-41;-4505;-7784;-9029;-7899;-4705;-273;4227;7623;9016;8049;4970;589;-3947;-7447;-8998;-8185;-5232;-901;3658;7269;8963;8314;5487;1212;-3367;-7076;-8922;-8432;-5732;-1527;3076;6873;8871;8538;5972;1838;-2779
-6665;-8804;-8637;-6205;-2144;2475;6449;8731;8722;6429;2451;-2172;-6225;-8642;-8803;-6643;-2754;1866;5990;8549;8865;6854;3053;-1557;-5751;-8443;-8917;-7058;-3344;1242;5506;8326;8961;7249;3637;-932;-5251;-8199;-8995;-7431;-3924;617;4993;8061;9017;7606;4204;-301;-4728;-7914
-9025;-7774;-4478;-15;4455;7761;9022;7931;4749;330;-4179;-7593;-9013;-8074;-5017;-643;3896;7418;8991;8210;5276;956;-3607;-7237;-8954;-8339;-5527;-1269;3315;7044;8910;8456;5770;1586;-3027;-6837;-8858;-8558;-6013;-1891;2725;6628;8793;8651;6246;2197;-2422;-6412;-8714;-8738
-6467;-2504;2118;6184;8629;8810;6686;2802;-1810;-5949;-8532;-8873;-6892;-3104;1503;5708;8423;8927;7091;3396;-1188;-5462;-8304;-8968;-7281;-3688;876;5208;8174;9000;7464;3969;-558;-4948;-8035;-9020;-7636;-4254;248;4679;7889;9026;7801;4526;71;-4409;-7728;-9026;-7953;-4799
-383;4128;7565;9008;8101;5060;699;-3847;-7386;-8986;-8233;-5320;-1013;3560;7200;8951;8356;5574;1322;-3264;-7007;-8905;-8469;-5819;-1635;2971;6802;8848;8575;6054;1945;-2673;-6591;-8779;-8669;-6283;-2252;2368;6374;8697;8755;6503;2559;-2066;-6142;-8615;-8819;-6724;-2855;1755
5910;8511;8886;6927;3154;-1446;-5666;-8405;-8931;-7129;-3444;1131;5419;8282;8973;7315;3737;-820;-5163;-8150;-9006;-7492;-4022;505;4902;8010;9021;7666;4301;-191;-4632;-7862;-9026;-7829;-4575;-124;4359;7701;9025;7977;4848;436;-4079;-7532;-9008;-8122;-5109;-751;3793;7358
8977;8258;5363;1067;-3508;-7166;-8944;-8378;-5614;-1381;3218;6968;8898;8488;5860;1690;-2921;-6763;-8839;-8590;-6096;-1999;2621;6550;8770;8681;6325;2304;-2315;-6335;-8682;-8768;-6542;-2610;2010;6103;8596;8835;6756;2911;-1703;-5867;-8493;-8894;-6963;-3206;1392;5622;8383;8944
7156;3501;-1081;-5373;-8258;-8983;-7344;-3789;767;5116;8128;9007;7524;4073;-453;-4853;-7986;-9023;-7694;-4350;135;4588;7830;9032;7850;4627;178;-4310;-7674;-9019;-8009;-4887;-497;4033;7499;9006;8145;5154;809;-3747;-7322;-8975;-8277;-5410;-1120;3456;7133;8936;8399;5657
1435;-3165;-6934;-8887;-8507;-5903;-1743;2868;6727;8826;8609;6134;2055;-2568;-6514;-8755;-8695;-6367;-2354;2259;6294;8671;8777;6584;2660;-1956;-6062;-8579;-8845;-6794;-2962;1650;5823;8477;8901;7000;3255;-1336;-5580;-8362;-8949;-7193;-3550;1026;5328;8239;8984;7379;3838;-711
-5071;-8104;-9011;-7555;-4120;395;4810;7956;9027;7722;4399;-82;-4536;-7808;-9025;-7883;-4671;-234;4262;7644;9017;8033;4936;550;-3981;-7471;-9001;-8167;-5202;-861;3694;7292;8966;8302;5452;1176;-3405;-7100;-8928;-8418;-5699;-1493;3119;6893;8882;8522;5946;1795;-2812;-6693
-8814;-8625;-6175;-2108;2514;6477;8738;8716;6399;2414;-2211;-6251;-8656;-8790;-6620;-2714;1902;6022;8561;8856;6830;3015;-1597;-5777;-8461;-8909;-7033;-3310;1283;5537;8340;8958;7224;3601;-969;-5287;-8211;-8995;-7407;-3889;657;5023;8083;9009;7590;4166;-338;-4763;-7930;-9029
-7749;-4448;27;4489;7779;9026;7909;4717;290;-4214;-7613;-9016;-8056;-4984;-604;3931;7440;8996;8193;5244;918;-3646;-7257;-8961;-8323;-5495;-1233;3356;7063;8923;8435;5745;1543;-3061;-6864;-8865;-8546;-5982;-1854;2763;6654;8803;8639;6218;2158;-2458;-6440;-8725;-8727;-6441
-2465;2156;6213;8639;8804;6655;2769;-1850;-5979;-8545;-8865;-6868;-3064;1538;5741;8435;8922;7066;3360;-1227;-5493;-8320;-8961;-7262;-3648;913;5241;8190;8998;7440;3937;-600;-4981;-8052;-9018;-7616;-4217;284;4715;7905;9028;7779;4495;30;-4443;-7749;-9026;-7935;-4765;-344
4164;7584;9013;8081;5029;660;-3883;-7408;-8989;-8218;-5288;-972;3592;7228;8951;8348;5535;1291;-3307;-7028;-8912;-8458;-5785;-1599;3011;6827;8854;8564;6025;1904;-2705;-6623;-8785;-8658;-6256;-2213;2406;6400;8712;8741;6479;2517;-2102;-6172;-8624;-8816;-6691;-2825;1801;5933
8528;8877;6901;3119;-1486;-5697;-8417;-8929;-7100;-3413;1174;5449;8298;8969;7293;3697;-855;-5199;-8165;-9002;-7471;-3988;547;4931;8032;9017;7647;4266;-231;-4666;-7880;-9028;-7806;-4545;-83;4393;7722;9024;7961;4812;400;-4117;-7551;-9013;-8103;-5076;-715;3833;7376;8986
8237;5336;1026;-3544;-7189;-8951;-8361;-5586;-1339;3250;6999;8898;8480;5826;1654;-2959;-6790;-8844;-8582;-6064;-1961;2655;6584;8772;8675;6293;2269;-2355;-6358;-8698;-8756;-6515;-2574;2051;6130;8609;8825;6732;2873;-1743;-5894;-8508;-8889;-6935;-3171;1431;5654;8397;8936;7134
3465;-1122;-5401;-8277;-8977;-7323;-3751;803;5152;8142;9007;7501;4039;-493;-4885;-8005;-9021;-7674;-4316;177;4616;7856;9025;7836;4592;137;-4344;-7693;-9024;-7985;-4859;-456;4069;7519;9011;8126;5122;770;-3784;-7343;-8979;-8264;-5376;-1083;3492;7160;8938;8386;5625;1399
-3205;-6957;-8895;-8494;-5871;-1707;2907;6752;8837;8594;6106;2017;-2607;-6539;-8764;-8688;-6335;-2320;2301;6318;8686;8764;6559;2623;-1996;-6090;-8591;-8838;-6767;-2926;1689;5852;8491;8894;6976;3217;-1372;-5615;-8374;-8945;-7169;-3512;1063;5360;8254;8981;7358;3799;-748;-5104
-8123;-9004;-7537;-4085;438;4837;7981;9021;7704;4363;-119;-4572;-7826;-9027;-7862;-4639;-194;4296;7664;9021;8013;4903;513;-4018;-7493;-9002;-8154;-5166;-824;3732;7310;8976;8283;5420;1142;-3448;-7118;-8938;-8401;-5671;-1451;3152;6921;8886;8513;5913;1759;-2850;-6721;-8819
-8616;-6144;-2073;2556;6500;8752;8702;6374;2374;-2249;-6278;-8669;-8780;-6593;-2678;1942;6051;8572;8850;6805;2976;-1633;-5811;-8472;-8902;-7010;-3272;1323;5566;8356;8952;7202;3564;-1009;-5315;-8233;-8985;-7388;-3852;694;5060;8095;9013;7564;4133;-379;-4794;-7953;-9023;-7734
-4408;60;4528;7795;9029;7888;4687;247;-4246;-7635;-9018;-8038;-4952;-565;3967;7464;8995;8179;5211;880;-3682;-7280;-8967;-8306;-5464;-1195;3394;7088;8926;8425;5711;1508;-3102;-6886;-8874;-8534;-5951;-1817;2801;6681;8811;8628;6189;2122;-2500;-6462;-8738;-8717;-6412;-2429
2196;6240;8651;8794;6630;2732;-1890;-6006;-8558;-8859;-6840;-3029;1578;5769;8452;8914;7042;3326;-1270;-5521;-8336;-8958;-7236;-3613;952;5273;8206;8995;7416;3904;-640;-5014;-8068;-9019;-7590;-4187;328;4743;7929;9024;7762;4458;-8;-4478;-7769;-9026;-7917;-4732;-305;4199
7606;9015;8063;4996;623;-3920;-7428;-8996;-8199;-5256;-936;3635;7242;8965;8325;5509;1249;-3342;-7054;-8917;-8444;-5756;-1559;3047;6852;8864;8550;5995;1869;-2747;-6646;-8796;-8647;-6227;-2175;2444;6428;8720;8733;6450;2481;-2141;-6200;-8636;-8804;-6671;-2779;1830;5970;8537
8871;6877;3079;-1521;-5730;-8430;-8921;-7080;-3373;1211;5481;8312;8968;7265;3666;-896;-5230;-8183;-8997;-7452;-3948;581;4969;8044;9021;7621;4234;-271;-4699;-7900;-9026;-7790;-4505;-50;4434;7736;9019;7925;4753;361;-4104;-7454;-8816;-7866;-4870;-648;3676;6962;8376;7573
4829;888;-3174;-6307;-7708;-7071;-4624;-1066;2641;5521;6863;6379;4270;1160;-2098;-4661;-5884;-5540;-3785;-1172;1589;3765;4834;4602;3203;1096;-1128;-2893;-3772;-3618;-2562;-951;744;2082;2756;2658;1903;753;-443;-1375;-1842;-1775;-1277;-532;229;803;1076;1028;732;312
-91;-383;-499;-462;-314;-131;23;116;139;110;64;20;-2;-5;-2;2;-2;2;-2;1;0;0;0;0;0;0;0;0;0;0;0;1;-1;1;-1;1;0;0;0;-1;2;-3;4;-4;3;-2;0;2;-3;3
-3;2;0;-1;1;-1;0;2;-3;4;-5;5;-3;1;1;-3;3;-1;0;0;0;0;-1;2;-2;1;0;-1;1;0;-1;0;1;-1;1;-1;1;-1;0;1;-2;3;-2;0;1;-2;2;-1;1;-1
