c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
-5;3057;5753;7768;8867;8918;7911;5973;3324;287;-2789;-5530;-7620;-8810;-8958;-8042;-6184;-3586;-570;2516;5304;7466;8743;8987;8171;6383;3849;849;-2241;-5073;-7302;-8669;-9009;-8287;-6581;-4102;-1133;1966;4835;7133;8583;9024;8394;6774;4350;1416;-1690;-4593;-6955;-8492
-9028;-8495;-6957;-4599;-1692;1408;4349;6767;8395;9021;8589;7133;4840;1970;-1127;-4099;-6576;-8287;-9007;-8671;-7304;-5077;-2247;846;3843;6379;8170;8985;8746;7467;5308;2522;-566;-3582;-6178;-8043;-8956;-8809;-7627;-5531;-2796;285;3317;5971;7907;8918;8867;7772;5756;3060
2;-3054;-5754;-7769;-8866;-8919;-7910;-5973;-3324;-288;2789;5530;7622;8809;8956;8046;6180;3589;569;-2517;-5303;-7466;-8742;-8988;-8170;-6384;-3847;-851;2243;5071;7302;8669;9010;8285;6583;4101;1133;-1965;-4837;-7131;-8584;-9025;-8391;-6776;-4350;-1414;1687;4596;6952;8495
9026;8494;6960;4595;1695;-1409;-4349;-6768;-8394;-9022;-8586;-7136;-4837;-1974;1131;4095;6579;8285;9008;8671;7305;5074;2250;-850;-3839;-6383;-8167;-8987;-8745;-7468;-5307;-2523;565;3584;6175;8046;8953;8812;7623;5535;2792;-280;-3323;-5966;-7911;-8915;-8869;-7770;-5759;-3057
-6;3059;5750;7770;8868;8915;7914;5970;3327;285;-2787;-5532;-7620;-8810;-8956;-8046;-6181;-3588;-569;2516;5304;7466;8742;8988;8171;6382;3849;849;-2241;-5072;-7304;-8664;-9016;-8281;-6586;-4098;-1136;1968;4834;7132;8586;9022;8395;6773;4350;1417;-1692;-4591;-6955;-8494
-9025;-8497;-6956;-4599;-1693;1410;4345;6773;8389;9026;8584;7137;4838;1972;-1129;-4096;-6580;-8283;-9011;-8667;-7308;-5074;-2248;847;3841;6383;8166;8989;8742;7470;5307;2522;-565;-3583;-6178;-8041;-8958;-8809;-7625;-5534;-2792;280;3323;5966;7911;8915;8869;7770;5758;3058
5;-3058;-5750;-7770;-8868;-8916;-7912;-5972;-3326;-285;2785;5534;7619;8810;8957;8043;6184;3585;572;-2519;-5301;-7468;-8740;-8989;-8170;-6383;-3848;-850;2241;5072;7304;8665;9014;8283;6584;4100;1133;-1965;-4836;-7132;-8584;-9024;-8394;-6774;-4350;-1417;1692;4592;6954;8493
9027;8496;6957;4598;1693;-1409;-4347;-6770;-8392;-9024;-8585;-7135;-4840;-1970;1127;4098;6576;8287;9007;8672;7302;5079;2245;-846;-3841;-6383;-8165;-8990;-8742;-7470;-5307;-2520;563;3583;6179;8041;8958;8809;7623;5537;2789;-278;-3324;-5966;-7911;-8915;-8869;-7771;-5756;-3060
-5;3059;5749;7771;8866;8918;7911;5972;3326;286;-2789;-5529;-7623;-8806;-8960;-8042;-6184;-3585;-571;2518;5301;7469;8740;8990;8168;6386;3846;852;-2244;-5070;-7305;-8664;-9015;-8282;-6586;-4098;-1134;1966;4835;7132;8584;9024;8393;6776;4348;1418;-1692;-4592;-6955;-8491
-9029;-8494;-6958;-4597;-1695;1411;4345;6773;8390;9024;8588;7131;4844;1968;-1126;-4099;-6578;-8284;-9009;-8670;-7305;-5077;-2247;848;3839;6384;8165;8989;8743;7469;5307;2522;-564;-3584;-6176;-8045;-8954;-8813;-7621;-5537;-2792;282;3319;5970;7908;8917;8867;7772;5757;3059
3;-3055;-5754;-7767;-8868;-8917;-7912;-5971;-3327;-286;2788;5531;7621;8809;8956;8047;6179;3589;569;-2516;-5305;-7463;-8746;-8984;-8172;-6383;-3848;-851;2243;5070;7304;8667;9010;8286;6582;4102;1133;-1968;-4833;-7133;-8584;-9024;-8393;-6776;-4348;-1417;1690;4593;6954;8494
9025;8497;6956;4599;1692;-1408;-4348;-6769;-8394;-9021;-8588;-7133;-4840;-1972;1128;4098;6578;8285;9008;8671;7304;5077;2246;-845;-3845;-6378;-8170;-8986;-8744;-7469;-5308;-2521;563;3586;6173;8046;8954;8811;7624;5535;2792;-280;-3324;-5965;-7912;-8914;-8869;-7771;-5758;-3059
-2;3054;5754;7768;8868;8916;7913;5971;3326;286;-2786;-5534;-7616;-8815;-8952;-8049;-6180;-3586;-572;2518;5304;7463;8746;8986;8169;6387;3843;855;-2246;-5068;-7306;-8664;-9013;-8285;-6583;-4099;-1138;1972;4831;7134;8584;9022;8396;6772;4353;1413;-1689;-4593;-6954;-8493
-9028;-8493;-6959;-4597;-1693;1408;4347;6771;8391;9024;8587;7133;4841;1971;-1129;-4096;-6579;-8285;-9007;-8672;-7304;-5078;-2245;845;3844;6379;8169;8986;8745;7468;5308;2520;-561;-3587;-6174;-8045;-8954;-8812;-7623;-5536;-2792;281;3323;5965;7912;8913;8871;7770;5756;3062
0;-3054;-5752;-7771;-8864;-8920;-7910;-5973;-3325;-287;2787;5532;7619;8812;8954;8046;6182;3587;569;-2515;-5304;-7467;-8740;-8991;-8166;-6387;-3845;-853;2242;5074;7300;8669;9010;8285;6584;4100;1134;-1966;-4836;-7131;-8585;-9023;-8396;-6771;-4354;-1412;1687;4595;6951;8496
9025;8498;6954;4600;1693;-1409;-4348;-6767;-8397;-9017;-8592;-7130;-4842;-1971;1130;4092;6583;8280;9014;8666;7307;5075;2248;-847;-3841;-6383;-8166;-8987;-8745;-7468;-5308;-2521;564;3584;6176;8044;8955;8811;7623;5535;2792;-280;-3322;-5967;-7912;-8913;-8871;-7769;-5757;-3061
-2;3055;5754;7767;8869;8914;7915;5970;3327;285;-2787;-5531;-7620;-8811;-8954;-8047;-6180;-3590;-567;2514;5307;7462;8746;8986;8169;6388;3842;855;-2243;-5073;-7300;-8672;-9006;-8289;-6580;-4103;-1131;1963;4838;7130;8584;9025;8392;6776;4349;1416;-1690;-4594;-6953;-8494
-9027;-8495;-6958;-4596;-1697;1413;4343;6773;8390;9025;8586;7134;4841;1970;-1128;-4097;-6580;-8282;-9011;-8668;-7307;-5075;-2250;850;3839;6383;8167;8986;8746;7466;5309;2522;-565;-3583;-6177;-8045;-8953;-8812;-7624;-5535;-2793;282;3320;5968;7909;8917;8867;7774;5753;3062
3;-3057;-5751;-7770;-8867;-8916;-7914;-5968;-3330;-283;2785;5532;7621;8809;8956;8047;6179;3590;568;-2517;-5302;-7466;-8743;-8988;-8168;-6386;-3846;-852;2243;5071;7303;8667;9010;8287;6581;4103;1131;-1964;-4836;-7132;-8584;-9024;-8393;-6775;-4349;-1418;1693;4589;6958;8490
9030;8492;6961;4594;1696;-1411;-4345;-6771;-8392;-9023;-8587;-7133;-4841;-1971;1128;4098;6577;8285;9009;8670;7306;5074;2249;-848;-3841;-6381;-8168;-8988;-8744;-7468;-5307;-2524;568;3578;6182;8040;8956;8813;7619;5540;2789;-279;-3322;-5967;-7911;-8914;-8869;-7773;-5755;-3062
0;3054;5753;7769;8866;8918;7911;5975;3321;291;-2792;-5527;-7622;-8809;-8958;-8043;-6184;-3585;-572;2517;5305;7464;8744;8987;8170;6384;3847;851;-2241;-5074;-7301;-8667;-9013;-8282;-6586;-4099;-1134;1966;4836;7131;8585;9023;8395;6773;4351;1416;-1692;-4590;-6956;-8493
-9027;-8494;-6959;-4596;-1695;1410;4346;6770;8392;9025;8583;7139;4835;1975;-1131;-4095;-6579;-8285;-9008;-8671;-7305;-5075;-2250;849;3839;6385;8163;8991;8742;7469;5307;2521;-563;-3583;-6178;-8043;-8955;-8813;-7621;-5537;-2791;280;3322;5966;7910;8918;8865;7775;5753;3064
-1;-3053;-5753;-7770;-8866;-8917;-7912;-5972;-3326;-287;2789;5529;7623;8806;8960;8041;6186;3584;571;-2515;-5306;-7463;-8744;-8987;-8169;-6387;-3843;-854;2244;5071;7303;8667;9010;8287;6581;4103;1133;-1967;-4835;-7131;-8585;-9023;-8395;-6773;-4352;-1414;1688;4594;6954;8492
9029;8494;6957;4599;1694;-1411;-4345;-6771;-8391;-9024;-8585;-7135;-4840;-1970;1126;4099;6575;8287;9008;8670;7305;5076;2247;-846;-3841;-6382;-8168;-8986;-8746;-7467;-5308;-2521;563;3585;6175;8046;8953;8812;7623;5534;2794;-282;-3320;-5970;-7907;-8918;-8867;-7772;-5756;-3061
-3;3056;5752;7769;8868;8915;7914;5970;3327;286;-2789;-5528;-7623;-8809;-8955;-8048;-6178;-3591;-567;2514;5305;7465;8743;8989;8168;6387;3845;851;-2239;-5075;-7301;-8668;-9011;-8284;-6586;-4096;-1140;1973;4830;7134;8583;9023;8396;6772;4352;1415;-1690;-4592;-6956;-8491
-9028;-8496;-6956;-4599;-1694;1410;4346;6769;8395;9020;8590;7131;4842;1970;-1127;-4099;-6575;-8288;-9007;-8670;-7306;-5075;-2249;847;3842;6380;8170;8984;8746;7468;5307;2524;-568;-3579;-6182;-8039;-8959;-8808;-7625;-5536;-2791;280;3320;5970;7907;8917;8869;7770;5759;3057
6;-3059;-5748;-7773;-8864;-8919;-7911;-5973;-3324;-288;2788;5532;7619;8810;8958;8042;6184;3587;569;-2515;-5304;-7465;-8743;-8988;-8169;-6384;-3849;-849;2239;5075;7300;8669;9010;8285;6584;4101;1132;-1964;-4837;-7130;-8586;-9023;-8393;-6774;-4352;-1414;1687;4595;6955;8491
9028;8495;6957;4600;1690;-1406;-4350;-6768;-8393;-9022;-8588;-7133;-4840;-1973;1131;4094;6580;8284;9008;8673;7301;5079;2247;-848;-3840;-6384;-8164;-8991;-8740;-7473;-5304;-2524;565;3582;6179;8041;8957;8810;7623;5536;2793;-283;-3319;-5968;-7911;-8914;-8869;-7772;-5756;-3062
0;3053;5754;7769;8865;8920;7910;5973;3325;286;-2785;-5534;-7618;-8812;-8955;-8046;-6180;-3590;-568;2515;5305;7465;8742;8989;8169;6385;3846;852;-2241;-5075;-7299;-8670;-9009;-8286;-6583;-4102;-1131;1964;4837;7129;8587;9023;8393;6775;4349;1417;-1690;-4593;-6953;-8495
-9025;-8497;-6956;-4599;-1692;1408;4347;6770;8392;9024;8585;7136;4838;1974;-1131;-4094;-6582;-8280;-9013;-8667;-7308;-5073;-2251;851;3836;6387;8164;8988;8745;7466;5311;2519;-561;-3587;-6175;-8044;-8955;-8811;-7623;-5537;-2790;279;3323;5965;7912;8915;8869;7770;5758;3059
4;-3056;-5751;-7771;-8865;-8919;-7909;-5975;-3325;-286;2787;5531;7622;8806;8960;8042;6184;3586;569;-2513;-5307;-7463;-8744;-8988;-8167;-6388;-3844;-855;2245;5071;7302;8668;9010;8287;6581;4102;1134;-1967;-4834;-7133;-8582;-9027;-8390;-6778;-4348;-1417;1690;4593;6953;8493
9029;8493;6958;4598;1694;-1409;-4348;-6768;-8394;-9021;-8589;-7131;-4844;-1967;1124;4099;6577;8285;9009;8668;7308;5073;2251;-849;-3840;-6382;-8168;-8986;-8745;-7468;-5308;-2521;562;3586;6175;8045;8953;8814;7620;5537;2792;-281;-3321;-5968;-7910;-8916;-8867;-7773;-5755;-3062
-2;3055;5752;7770;8865;8919;7910;5973;3326;286;-2788;-5529;-7625;-8804;-8961;-8042;-6182;-3590;-566;2514;5303;7468;8740;8990;8169;6386;3846;851;-2240;-5074;-7301;-8669;-9010;-8285;-6584;-4099;-1136;1968;4834;7131;8586;9021;8396;6773;4350;1417;-1691;-4592;-6954;-8494
-9025;-8499;-6953;-4601;-1693;1409;4347;6769;8394;9022;8587;7135;4838;1975;-1132;-4094;-6579;-8286;-9007;-8671;-7305;-5076;-2248;846;3842;6381;8168;8986;8745;7467;5311;2518;-561;-3585;-6178;-8040;-8960;-8806;-7628;-5533;-2793;281;3320;5969;7908;8918;8866;7773;5756;3060
5;-3058;-5750;-7771;-8865;-8918;-7911;-5973;-3326;-287;2789;5530;7621;8809;8957;8045;6182;3587;571;-2518;-5302;-7466;-8742;-8988;-8169;-6386;-3846;-853;2244;5069;7305;8665;9012;8285;6583;4102;1131;-1963;-4837;-7131;-8585;-9023;-8395;-6771;-4356;-1410;1684;4598;6950;8496
9024;8498;6956;4598;1694;-1409;-4348;-6768;-8395;-9020;-8589;-7133;-4840;-1972;1128;4097;6577;8286;9008;8671;7303;5078;2246;-846;-3842;-6381;-8168;-8986;-8746;-7467;-5308;-2525;570;3575;6185;8037;8959;8809;7624;5535;2793;-282;-3319;-5968;-7912;-8913;-8871;-7769;-5758;-3060
-3;3055;5753;7769;8866;8918;7911;5974;3323;290;-2791;-5528;-7622;-8809;-8956;-8047;-6180;-3588;-570;2517;5303;7465;8744;8987;8170;6383;3849;850;-2240;-5075;-7299;-8670;-9009;-8286;-6583;-4101;-1134;1967;4834;7133;8583;9025;8393;6775;4350;1416;-1690;-4592;-6954;-8495
-9023;-8500;-6953;-4600;-1694;1410;4345;6772;8391;9024;8585;7136;4838;1974;-1130;-4095;-6580;-8283;-9010;-8669;-7307;-5073;-2251;850;3838;6384;8165;8989;8742;7470;5307;2523;-566;-3582;-6179;-8040;-8958;-8809;-7626;-5533;-2794;281;3322;5965;7914;8911;8873;7766;5761;3059
1;-3051;-5757;-7765;-8870;-8915;-7913;-5972;-3326;-287;2788;5530;7622;8807;8959;8043;6183;3587;569;-2514;-5306;-7464;-8743;-8987;-8171;-6383;-3849;-848;2238;5075;7300;8668;9012;8283;6585;4100;1135;-1967;-4834;-7134;-8582;-9026;-8392;-6775;-4351;-1415;1689;4593;6954;8492
9029;8494;6956;4601;1691;-1406;-4350;-6767;-8395;-9020;-8588;-7133;-4842;-1970;1129;4093;6583;8280;9013;8667;7306;5077;2246;-843;-3846;-6378;-8170;-8984;-8747;-7466;-5311;-2518;560;3587;6174;8045;8956;8808;7627;5530;2799;-287;-3315;-5974;-7905;-8918;-8868;-7770;-5758;-3060
-4;3057;5751;7771;8864;8919;7911;5972;3328;283;-2785;-5531;-7620;-8811;-8954;-8048;-6180;-3589;-568;2515;5304;7465;8743;8988;8170;6384;3848;850;-2241;-5072;-7303;-8666;-9012;-8285;-6584;-4098;-1138;1970;4832;7133;8583;9026;8391;6776;4350;1415;-1688;-4594;-6954;-8493
-9026;-8498;-6954;-4601;-1692;1407;4350;6765;8398;9018;8590;7133;4841;1972;-1130;-4096;-6578;-8286;-9006;-8673;-7303;-5078;-2248;848;3839;6384;8165;8988;8744;7468;5309;2520;-563;-3582;-6180;-8040;-8959;-8808;-7625;-5535;-2792;279;3321;5969;7908;8917;8868;7771;5758;3058
5;-3057;-5751;-7769;-8868;-8916;-7913;-5971;-3327;-286;2787;5530;7621;8810;8956;8046;6180;3590;568;-2516;-5301;-7469;-8739;-8991;-8168;-6384;-3849;-849;2240;5071;7304;8665;9013;8285;6582;4102;1133;-1966;-4833;-7135;-8582;-9025;-8392;-6776;-4350;-1416;1690;4592;6956;8490
9030;8493;6958;4599;1691;-1406;-4349;-6769;-8392;-9025;-8583;-7138;-4836;-1977;1134;4091;6584;8279;9013;8668;7306;5075;2249;-848;-3841;-6381;-8167;-8990;-8741;-7471;-5307;-2521;563;3583;6177;8043;8956;8810;7625;5534;2792;-279;-3322;-5966;-7911;-8917;-8865;-7776;-5752;-3065
1;3053;5753;7769;8867;8917;7912;5973;3323;291;-2792;-5526;-7624;-8807;-8958;-8045;-6181;-3589;-568;2514;5306;7464;8743;8989;8168;6386;3846;852;-2242;-5073;-7300;-8670;-9008;-8287;-6584;-4099;-1137;1970;4831;7134;8584;9023;8395;6772;4354;1411;-1684;-4598;-6949;-8498
-9023;-8498;-6956;-4599;-1693;1409;4346;6770;8392;9022;8588;7135;4837;1975;-1132;-4093;-6581;-8283;-9010;-8669;-7306;-5076;-2248;846;3843;6380;8168;8987;8745;7466;5311;2519;-562;-3584;-6177;-8042;-8957;-8810;-7624;-5535;-2793;282;3319;5969;7909;8916;8869;7769;5761;3057
4;-3055;-5753;-7768;-8867;-8918;-7910;-5975;-3323;-289;2788;5531;7620;8809;8958;8042;6186;3584;572;-2515;-5307;-7461;-8747;-8984;-8172;-6384;-3846;-854;2244;5071;7302;8668;9010;8286;6583;4101;1134;-1965;-4837;-7129;-8586;-9023;-8395;-6773;-4351;-1418;1694;4587;6959;8490
9028;8496;6956;4600;1693;-1409;-4347;-6768;-8394;-9021;-8588;-7134;-4840;-1971;1128;4094;6582;8280;9013;8667;7307;5076;2248;-847;-3841;-6382;-8166;-8989;-8742;-7471;-5306;-2523;565;3581;6182;8036;8963;8804;7628;5533;2792;-279;-3323;-5965;-7912;-8914;-8870;-7770;-5758;-3059
-5;3057;5752;7768;8867;8918;7910;5974;3325;285;-2785;-5532;-7620;-8809;-8959;-8041;-6186;-3585;-570;2513;5307;7465;8742;8989;8169;6386;3846;852;-2242;-5071;-7303;-8669;-9008;-8289;-6579;-4104;-1132;1965;4836;7129;8587;9021;8397;6771;4353;1415;-1689;-4594;-6953;-8493
-9028;-8494;-6959;-4596;-1696;1411;4344;6773;8389;9027;8584;7135;4841;1971;-1129;-4093;-6583;-8281;-9010;-8670;-7305;-5077;-2248;847;3842;6379;8170;8984;8747;7467;5309;2521;-565;-3581;-6180;-8039;-8959;-8809;-7624;-5537;-2790;278;3323;5967;7909;8917;8867;7774;5754;3062
3;-3056;-5751;-7770;-8866;-8918;-7911;-5973;-3325;-288;2789;5529;7621;8810;8955;8047;6180;3590;568;-2515;-5304;-7465;-8742;-8988;-8169;-6386;-3847;-851;2242;5070;7305;8665;9012;8285;6582;4104;1130;-1963;-4836;-7132;-8583;-9024;-8395;-6772;-4354;-1412;1686;4595;6953;8493
9028;8494;6958;4597;1695;-1409;-4348;-6769;-8394;-9021;-8587;-7135;-4839;-1974;1130;4096;6578;8285;9008;8671;7304;5077;2248;-848;-3840;-6383;-8166;-8988;-8744;-7469;-5309;-2520;563;3584;6175;8044;8955;8811;7624;5534;2794;-282;-3318;-5971;-7907;-8919;-8864;-7775;-5755;-3061
-4;3056;5753;7767;8870;8913;7917;5968;3328;286;-2787;-5530;-7621;-8810;-8955;-8048;-6177;-3593;-566;2514;5304;7466;8741;8990;8168;6385;3848;850;-2241;-5072;-7303;-8666;-9013;-8282;-6587;-4098;-1135;1965;4837;7129;8587;9021;8396;6772;4353;1414;-1688;-4594;-6953;-8494
-9026;-8495;-6959;-4596;-1696;1410;4347;6770;8391;9025;8583;7139;4837;1973;-1128;-4098;-6576;-8286;-9007;-8672;-7304;-5077;-2248;847;3842;6379;8170;8985;8745;7469;5307;2523;-565;-3583;-6176;-8043;-8957;-8810;-7623;-5536;-2792;280;3321;5968;7909;8917;8867;7773;5756;3060
5;-3057;-5750;-7770;-8867;-8916;-7913;-5973;-3324;-289;2789;5530;7621;8809;8956;8045;6183;3586;573;-2519;-5301;-7466;-8742;-8989;-8168;-6386;-3846;-852;2241;5073;7302;8667;9011;8285;6585;4098;1138;-1970;-4833;-7131;-8585;-9024;-8393;-6775;-4351;-1415;1688;4594;6952;8496
9024;8497;6957;4599;1693;-1408;-4348;-6768;-8393;-9023;-8586;-7135;-4839;-1973;1130;4093;6581;8283;9009;8670;7305;5077;2247;-845;-3843;-6381;-8166;-8989;-8743;-7470;-5306;-2524;566;3581;6179;8042;8956;8811;7624;5534;2794;-282;-3320;-5967;-7910;-8917;-8867;-7772;-5756;-3061
-4;3056;5751;7770;8866;8918;7911;5973;3326;285;-2786;-5530;-7623;-8806;-8959;-8044;-6182;-3589;-569;2517;5301;7469;8739;8991;8167;6389;3843;855;-2243;-5073;-7300;-8671;-9007;-8288;-6582;-4101;-1135;1967;4835;7131;8584;9025;8392;6776;4349;1417;-1689;-4595;-6950;-8497
-9025;-8496;-6957;-4598;-1695;1410;4345;6772;8390;9026;8584;7137;4838;1974;-1130;-4095;-6580;-8282;-9012;-8666;-7309;-5074;-2250;848;3840;6382;8167;8986;8745;7470;5305;2526;-568;-3579;-6180;-8042;-8956;-8810;-7625;-5534;-2793;280;3320;5969;7908;8918;8866;7773;5756;3061
4;-3058;-5749;-7771;-8865;-8918;-7913;-5970;-3329;-285;2787;5529;7623;8808;8957;8044;6183;3587;571;-2517;-5303;-7464;-8745;-8985;-8172;-6383;-3848;-852;2241;5072;7302;8669;9008;8288;6581;4102;1134;-1967;-4834;-7131;-8586;-9021;-8397;-6773;-4351;-1415;1688;4594;6952;8495
9026;8496;6957;4597;1696;-1410;-4346;-6771;-8391;-9024;-8586;-7135;-4840;-1971;1128;4096;6579;8282;9012;8668;7305;5078;2246;-845;-3843;-6379;-8171;-8983;-8747;-7468;-5308;-2523;566;3581;6179;8040;8958;8809;7625;5535;2793;-282;-3318;-5971;-7906;-8919;-8865;-7774;-5756;-3061
-2;3053;5755;7767;8869;8914;7916;5969;3328;286;-2787;-5531;-7619;-8811;-8956;-8046;-6180;-3590;-568;2514;5306;7463;8745;8987;8168;6388;3843;857;-2246;-5070;-7302;-8668;-9010;-8285;-6586;-4098;-1138;1971;4830;7135;8583;9022;8397;6770;4355;1412;-1686;-4595;-6952;-8495
-9026;-8495;-6958;-4597;-1695;1408;4347;6771;8390;9025;8585;7136;4839;1972;-1129;-4094;-6582;-8280;-9013;-8668;-7305;-5077;-2247;844;3844;6379;8169;8987;8742;7471;5306;2525;-567;-3581;-6178;-8043;-8955;-8811;-7623;-5536;-2794;284;3316;5973;7904;8920;8867;7770;5759;3059
4;-3055;-5753;-7768;-8868;-8915;-7913;-5974;-3323;-290;2788;5532;7618;8812;8955;8045;6183;3585;574;-2520;-5299;-7469;-8740;-8989;-8169;-6385;-3846;-854;2244;5070;7304;8664;9015;8281;6588;4097;1138;-1970;-4831;-7134;-8583;-9025;-8393;-6773;-4354;-1413;1687;4594;6954;8492
9026;8498;6955;4601;1692;-1408;-4347;-6767;-8396;-9019;-8590;-7132;-4841;-1972;1130;4093;6581;8282;9011;8669;7306;5075;2249;-846;-3842;-6381;-8167;-8988;-8744;-7468;-5309;-2521;563;3583;6179;8040;8958;8809;7625;5535;2792;-280;-3321;-5968;-7908;-8918;-8867;-7772;-5756;-3062
-1;3052;5755;7766;8870;8914;7913;5974;3323;289;-2788;-5531;-7618;-8813;-8953;-8048;-6180;-3590;-567;2513;5305;7466;8741;8990;8168;6387;3845;854;-2243;-5071;-7303;-8667;-9010;-8287;-6581;-4104;-1132;1965;4836;7129;8587;9020;8399;6769;4355;1413;-1688;-4593;-6954;-8492
-9029;-8493;-6960;-4596;-1695;1408;4348;6768;8393;9024;8586;7135;4841;1970;-1126;-4098;-6577;-8286;-9007;-8671;-7305;-5077;-2249;850;3836;6386;8163;8989;8744;7468;5309;2521;-563;-3585;-6174;-8047;-8951;-8814;-7624;-5533;-2795;282;3319;5969;7908;8918;8867;7772;5755;3062
4;-3057;-5750;-7771;-8866;-8917;-7912;-5972;-3327;-286;2786;5531;7620;8809;8958;8044;6183;3587;570;-2516;-5302;-7467;-8740;-8992;-8164;-6391;-3841;-857;2246;5068;7304;8667;9010;8287;6583;4100;1135;-1967;-4833;-7134;-8581;-9027;-8391;-6777;-4350;-1415;1688;4594;6954;8491
9030;8492;6960;4596;1696;-1410;-4346;-6770;-8391;-9026;-8583;-7139;-4834;-1978;1134;4090;6583;8281;9013;8666;7307;5077;2246;-843;-3847;-6374;-8176;-8977;-8756;-7455;-5325;-2501;535;3628;6085;8827;12189;14154;14741;13857;11738;8627;4922;1023;-2670;-5794;-8120;-9452;-9809;-9215
-7895;-6032;-3921;-1792;125;1689;2795;3459;3703;3659;3412;3115;2841;2658;2585;2571;2565;2459;2165;1615;758;-382;-1749;-3223;-4654;-5868;-6694;-6991;-6663;-5680;-4084;-1991;426;2940;5308;7297;8688;9343;9170;8174;6437;4110;1404;-1436;-4155;-6517;-8316;-9405;-9705;-9209
-7966;-6110;-3790;-1211;1418;3898;6039;7694;8745;9135;8837;7894;6369;4388;2079;-370;-2809;-5019;-6868;-8198;-8914;-8967;-8347;-7105;-5328;-3158;-748;1716;4052;6087;7664;8670;9028;8707;7743;6191;4186;1856;-600;-3022;-5210;-7014;-8291;-8947;-8939;-8255;-6964;-5140;-2945;-518
1940;4256;6254;7782;8732;9024;8650;7617;6028;3976;1637;-834;-3230;-5401;-7150;-8383;-8971;-8905;-8161;-6813;-4955;-2723;-293;2162;4458;6414;7898;8784;9021;8577;7496;5853;3772;1410;-1057;-3449;-5575;-7294;-8461;-8995;-8864;-8059;-6663;-4761;-2505;-64;2385;4654;6573;8007
8835;9007;8502;7369;5673;3568;1180;-1285;-3654;-5758;-7423;-8538;-9014;-8813;-7959;-6502;-4567;-2285;166;2601;4852;6725;8111;8879;8988;8425;7231;5497;3353;956;-1510;-3867;-5928;-7554;-8609;-9022;-8764;-7845;-6344;-4367;-2063;394;2822;5041;6878;8206;8918;8962;8344;7087
5318;3136;729;-1735;-4071;-6100;-7675;-8676;-9026;-8707;-7728;-6180;-4164;-1842;624;3036;5229;7025;8299;8950;8935;8248;6950;5127;2924;500;-1959;-4274;-6265;-7796;-8734;-9026;-8643;-7607;-6013;-3960;-1616;851;3251;5416;7163;8388;8976;8901;8151;6804;4933;2709;270;-2181
-4471;-6433;-7903;-8793;-9017;-8572;-7485;-5838;-3755;-1390;1077;3465;5592;7306;8465;9001;8856;8054;6647;4746;2485;46;-2405;-4670;-6589;-8012;-8842;-9002;-8502;-7350;-5665;-3543;-1165;1305;3675;5770;7436;8544;9015;8810;7946;6493;4546;2269;-186;-2624;-4862;-6744;-8115;-8884
-8988;-8415;-7221;-5480;-3335;-937;1529;3884;5944;7563;8616;9022;8759;7836;6331;4348;2046;-415;-2841;-5053;-6897;-8209;-8925;-8959;-8333;-7082;-5295;-3124;-705;1752;4091;6111;7689;8677;9031;8696;7723;6163;4148;1821;-642;-3055;-5245;-7036;-8308;-8951;-8934;-8239;-6938;-5111
-2904;-484;1981;4289;6282;7803;8740;9026;8635;7600;5996;3943;1597;-869;-3273;-5426;-7180;-8393;-8978;-8898;-8142;-6790;-4920;-2688;-252;2202;4490;6442;7917;8793;9020;8563;7475;5823;3735;1373;-1098;-3481;-5610;-7313;-8477;-8998;-8855;-8043;-6635;-4729;-2468;-25;2423;4687
6601;8023;8844;9004;8491;7343;5647;3526;1147;-1327;-3690;-5788;-7445;-8551;-9015;-8806;-7938;-6478;-4531;-2248;206;2640;4881;6756;8123;8891;8979;8415;7205;5467;3316;917;-1549;-3899;-5961;-7572;-8623;-9023;-8753;-7826;-6317;-4333;-2025;433;2859;5071;6906;8221;8925;8959
8325;7067;5283;3101;691;-1775;-4105;-6130;-7695;-8686;-9028;-8693;-7711;-6149;-4132;-1801;661;3076;5258;7050;8313;8956;8929;8234;6922;5096;2886;462;-1997;-4307;-6296;-7811;-8748;-9022;-8632;-7588;-5981;-3929;-1574;885;3293;5440;7194;8396;8985;8891;8137;6776;4902;2671
232;-2220;-4506;-6460;-7921;-8802;-9015;-8560;-7463;-5808;-3717;-1353;1118;3500;5623;7329;8477;9007;8844;8041;6617;4713;2451;2;-2437;-4706;-6615;-8029;-8851;-9000;-8485;-7333;-5629;-3511;-1125;1343;3710;5802;7456;8560;9013;8804;7927;6465;4515;2228;-224;-2661;-4897;-6768
-8133;-8891;-8982;-8404;-7195;-5450;-3298;-897;1567;3918;5975;7582;8629;9023;8748;7819;6298;4320;2002;-448;-2881;-5085;-6920;-8229;-8927;-8958;-8315;-7059;-5264;-3086;-668;1791;4125;6141;7709;8688;9032;8684;7704;6133;4115;1782;-680;-3096;-5271;-7067;-8316;-8963;-8921;-8230
